Mr. Ted Nealon,(24/11/1929 - ),Journalist,Fine Gael members of the 26th Dáil,Sligo-Leitrim
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 26th Dáil,Limerick East
Mr. Fergus O'Brien,(30/03/1930 - ),Formerly Official of the E.S.B.,Fine Gael members of the 26th Dáil,Dublin South-East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 26th Dáil,Cork South-West
Mrs. Nora Owen,(01/06/1945 - ),Chemist in industry,Fine Gael members of the 26th Dáil,Dublin North
Mr. Gerry Reynolds,(01/04/1961 - ),Businessman,Fine Gael members of the 26th Dáil,Industrial and Commercial Panel
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 26th Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 26th Dáil,Cork South-West
Mrs. Madeleine Taylor-Quinn,(26/05/1951 - ),Secondary teacher Writer,Fine Gael members of the 26th Dáil,Clare
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 26th Dáil,Wicklow
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 26th Dáil,Wexford
