Mr. Sean Milroy,( - 30/11/1946),Journalist,Cumann na nGaedhael members of the 2nd Dáil,Fermanagh and Tyrone
Mr. Patrick James Moloney,(20/03/1869 - 04/09/1947),Chemist,Sinn Féin members of the 2nd Dáil,Tipperary South
Mr. Seán Moylan,( - 16/11/1957),Building Contractor,Sinn Féin members of the 2nd Dáil,Cork Mid North South South-East West
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Fine Gael members of the 2nd Dáil,Dublin (Clontarf)
Mr. Charles Murphy,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Dublin South
Mr. Joseph Edward Murphy,(28/12/1887 - 07/10/1961),Draper,Sinn Féin members of the 2nd Dáil,Louth-Meath
Mr. George Nicolls,( - 11/05/1942),Solicitor,Sinn Féin members of the 2nd Dáil,Galway
Mr. Seán Nolan,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Cork Mid North South South-East West
Mr. P.S. O Broin,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Tipperary Mid North and South
Mr. Seán (Sceig) Ó Ceallaigh,,Journalist and Author,Sinn Féin members of the 2nd Dáil,Louth
Mr. Pádraic Ó Máille,(23/02/1878 - 19/01/1946),Fianna Fáil (Fianna Fáil members of the 2nd Dáil),Fianna Fáil members of the 2nd Dáil,Galway Connemara
Mr. Daniel O'Callaghan,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Cork Borough
Ms. Kathleen O'Callaghan,( - 16/03/1961),Professor,Sinn Féin members of the 2nd Dáil,Limerick City-Limerick East
Mr. Art O'Connor,( - 10/05/1950),Civil Engineer and Architect,Sinn Féin members of the 2nd Dáil,Kildare South
Mr. Joseph O'Doherty,( - 10/08/1979),Salesman,Sinn Féin members of the 2nd Dáil,Donegal North
Mr. Thomas O'Donnell,( - 01/01/1945),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Sligo-Mayo East
Mr. Thomas O'Donoghue,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Kerry-Limerick West
General Eoin O'Duffy,(30/10/1892 - 30/11/1944),Surveyor and Engineer,Sinn Féin members of the 2nd Dáil,Monaghan
Mr. Samuel O'Flaherty,( - 22/05/1930),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Donegal
Mr. Brian O'Higgins,(01/07/1882 - 03/03/1963),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Clare West
Mr. Kevin O'Higgins,(07/06/1892 - 10/07/1927),Solicitor,Sinn Féin members of the 2nd Dáil,Queen's County
Mr. Patrick O'Keeffe,( - 20/09/1973),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Cork North
Mr. Seán T. O'Kelly,(25/08/1882 - 23/11/1966),Journalist,Sinn Féin members of the 2nd Dáil,Dublin (College Green)
Mr. John O'Mahony,( - 29/11/1934),Wholesale Tea Merchant,Sinn Féin members of the 2nd Dáil,Fermanagh South
Mr. Daniel O'Rourke,( - 04/08/1968),National Teacher,Sinn Féin members of the 2nd Dáil,Mayo South-Roscommon South
Mr. Gearóid O'Sullivan,( - 05/08/1994),Barrister-at-law ex-Army Officer and ex-Teacher,Sinn Féin members of the 2nd Dáil,Carlow-Kilkenny
Ms. Margaret Pearse,( - 01/01/1932),Matron House Keeper,Sinn Féin members of the 2nd Dáil,Dublin County
Count George Noble Count Plunkett,( - 12/03/1948),Author Journalist Barrister-at-law,Sinn Féin members of the 2nd Dáil,Roscommon North
Mr. Laurence Robbins,( - 01/01/1939),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Longford -Westmeath
Mr. Seamus Robinson,(06/01/1890 - 08/12/1961),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Waterford-Tipperary East
Mr. Edmund Roche,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Kerry-Limerick West
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Sinn Féin members of the 2nd Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Sinn Féin members of the 2nd Dáil,Wexford South
Mr. William Sears,( - 23/03/1929),Newspaper Proprietor,Sinn Féin members of the 2nd Dáil,Mayo South
Mr. Philip Shanahan,,Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Dublin Harbour
Mr. Austin Stack,(07/12/1879 - 01/04/1929),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Kerry West
Mr. Michael Staines,( - 26/10/1955),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Dublin (St Michan's)
Mr. Joseph Sweeney,( - 25/11/1980),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Donegal West
Mr. James Joseph Walsh,(20/02/1880 - 30/11/1948),Sinn Féin (Sinn Féin members of the 2nd Dáil),Sinn Féin members of the 2nd Dáil,Cork City
Mr. Peter Joseph Ward,(01/11/1891 - 06/01/1970),Solicitor,Sinn Féin members of the 2nd Dáil,Donegal South
Mr. Joseph Whelehan,( - 29/10/1968),University Professor,Sinn Féin members of the 2nd Dáil,Galway
Dr. Vincent Joseph White,(01/01/1885 - 14/12/1958),Medical Practitioner,Sinn Féin members of the 2nd Dáil,Waterford-Tipperary East
