Mr. Desmond Governey,(11/09/1920 - ),Businessman,Fine Gael members of the 18th Dáil,Carlow-Kilkenny
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 18th Dáil,Donegal North-East
Mr. Patrick (Tipperary South) Hogan,(25/03/1907 - 05/10/1972),Surgeon,Fine Gael members of the 18th Dáil,Tipperary South
Mrs. Brigid Hogan-O'Higgins,(10/03/1932 - ),Farmer,Fine Gael members of the 18th Dáil,Galway South
Mr. Denis Francis Jones,(12/10/1906 - 06/05/1987),National School Teacher,Fine Gael members of the 18th Dáil,Limerick West
Mr. Henry Kenny,(07/09/1913 - 25/09/1975),Teacher,Fine Gael members of the 18th Dáil,Mayo South
Mr. Gerald L'Estrange,(07/11/1917 - 05/04/1996),Farmer,Fine Gael members of the 18th Dáil,Administrative Panel
Mr. Patrick James Lindsay,(18/01/1914 - 29/06/1993),Senior Counsel,Fine Gael members of the 18th Dáil,Mayo North
Mr. Thaddeus Lynch,( - 25/10/1966),Auctioneer,Fine Gael members of the 18th Dáil,Waterford
Mr. Michael Dalgan Lyons,(01/11/1910 - 19/11/1991),Farmer Former Employee of the Irish Sugar Company,Fine Gael members of the 18th Dáil,Mayo South
Mr. Joseph McLoughlin,(12/08/1916 - 03/07/1991),Farmer,Fine Gael members of the 18th Dáil,Sligo-Leitrim
Mr. William Murphy,(12/02/1892 - 16/11/1967),Publican,Fine Gael members of the 18th Dáil,Clare
Mr. Patrick O'Donnell,( - 04/10/1970),Solicitor,Fine Gael members of the 18th Dáil,Donegal West
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 18th Dáil,Limerick East
Mr. Thomas O'Hara,(20/07/1911 - 05/04/1984),Merchant and Auctioneer,Fine Gael members of the 18th Dáil,Mayo North
Mr. Michael Joseph O'Higgins,(01/11/1917 - 09/03/2005),Solicitor,Fine Gael members of the 18th Dáil,Dublin South-West
Mr. Thomas Francis (Jnr.) O'Higgins,(23/07/1916 - 25/02/2003),Lawyer,Fine Gael members of the 18th Dáil,Leix-Offaly
Mr. Patrick Joseph Reynolds,(25/11/1920 - 27/12/2003),General Merchant Farmer and Auctioneer,Fine Gael members of the 18th Dáil,Roscommon
Mr. Richie Ryan,(27/02/1929 - ),Lawyer,Fine Gael members of the 18th Dáil,Dublin South-West
Mr. Gerard Sweetman,(10/06/1908 - 28/01/1970),Solicitor,Fine Gael members of the 18th Dáil,Agricultural Panel
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 18th Dáil,Wicklow
